State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396235,79098,1222.3
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,362520,12820,256.72
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,362571,6183,179.04
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,362540,2000,25.83
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396220,1891,28.59
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,362570,471,5.33
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396230,441116,6713.66
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396210,197542,3148.24
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396215,118443,1639.47
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396235,94689,1425.13
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362520,13048,247.18
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362571,7993,179.11
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396220,2823,35.08
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362540,2496,35.15
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362570,429,4.62
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396230,501163,6855.18
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396210,210060,2930.83
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396215,129647,1447.19
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396235,105952,1334.91
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362520,10170,149.55
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362571,9711,221.68
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362540,3421,47.58
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396220,2464,26.91
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362570,564,9.94
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396230,612080,9195.17
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396210,240177,3960.68
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396215,133805,1860.62
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396235,123353,1935.99
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362520,11810,209.81
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362571,10355,240.01
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362540,3765,55.94
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396220,2309,26.79
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362570,658,12.89
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396230,983398,13746.33
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396210,386879,6144.98
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396215,203349,2981.45
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396235,195578,3088.47
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362520,23557,518.8
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362571,12306,331.4
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396220,6766,87.3
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362540,5159,94.82
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362570,799,11.56
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396230,1012000,14855.82
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396210,436569,7065.54
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396215,218763,3246.95
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396235,206428,3398.64
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362520,26897,587.21
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362571,10526,273.98
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396220,8876,125.17
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362540,4421,89.28
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362570,764,13.73
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396230,1116145,16057.78
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396210,483461,7299.58
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396215,244747,3390.08
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396235,234748,3759.01
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362520,22524,542.27
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362571,12826,370.78
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396220,4968,51.14
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362540,4701,77.22
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362570,963,28.82
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396230,1638554,21611.74
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396210,711442,10040.74
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396215,358966,4558.43
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396235,340968,5120.51
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362520,43817,995.58
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362571,13815,396.46
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396220,13281,153.43
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362540,7258,151.41
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362570,1369,31.09
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396230,2185292,27851.35
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396210,933996,12799.56
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396235,466238,6787.88
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396215,460444,5877.32
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362520,56563,1263.86
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396220,22713,281.0
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362571,20903,591.42
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362540,9229,169.56
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362570,1707,36.44
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396230,2529505,31759.14
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396210,1063029,13777.08
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396235,548668,7789.24
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396215,542827,6622.39
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362520,61125,1329.6
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396220,23941,288.6
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362571,22718,581.51
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362540,9142,185.22
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362570,1848,37.7
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396230,3036361,35106.48
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396210,1265263,15554.72
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396235,669168,8740.18
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396215,624136,7260.57
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362520,86725,1769.99
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396220,34008,401.43
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362571,29535,781.34
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362540,12175,275.62
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362570,2400,61.26
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396230,3258977,36941.19
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396210,1611322,18708.11
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396235,740384,9079.67
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396215,676827,7349.45
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362520,110894,1914.77
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,396220,29552,330.66
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362571,24481,598.86
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362540,10546,232.34
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,362570,2638,51.43
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396230,3819682,41203.08
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396210,1522368,17615.68
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396235,870173,10137.27
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396215,785689,8251.49
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362520,109260,1914.51
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396220,36803,425.69
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362571,29723,687.4
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362540,13387,303.85
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362570,2500,57.43
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396230,6218492,64770.22
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396210,2487380,26981.04
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396235,1481646,16457.89
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396215,1326195,13071.31
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362520,159333,2656.24
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362571,51802,1055.66
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396220,51077,595.01
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362540,22796,439.97
dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362570,5264,113.58
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396230,6990902,70362.42
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396210,2849424,29440.09
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396235,1679861,17952.16
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396215,1499642,14011.79
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362520,185117,3132.78
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362571,61455,1402.93
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396220,59881,627.53
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362540,24775,463.33
dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362570,6058,112.37
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396230,7984685,78286.24
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396210,3283200,31222.22
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396235,1987189,20079.37
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396215,1768460,15812.01
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,362520,188846,2911.1
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,396220,62876,610.62
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,362571,60237,1363.67
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,362540,27689,521.44
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,362570,7146,153.99
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,396230,9476985,90231.39
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,396210,3887144,36808.42
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,396235,2367374,23228.13
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,396215,2131686,18762.39
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,362520,245953,3564.9
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,396220,79901,774.06
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,362571,68724,1397.86
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,362540,36283,607.9
dadra-&-nagar-haveli-&-daman-&-diu,2023,4,362570,8323,205.57
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,396230,10762628,99296.8
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,396210,4455446,40845.91
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,396235,2872900,26893.53
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,396215,2574673,21729.76
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,362520,252866,3509.5
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,396220,79592,849.42
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,362571,71131,1277.73
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,362540,36969,582.89
dadra-&-nagar-haveli-&-daman-&-diu,2024,1,362570,8804,206.42
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,396230,11738696,101915.73
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,396210,5099985,43880.45
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,396235,3138430,27452.11
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,396215,2883773,22677.55
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,362520,305398,4066.62
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,362571,90574,1649.36
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,396220,83589,818.6
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,362540,42293,611.76
dadra-&-nagar-haveli-&-daman-&-diu,2024,2,362570,10377,217.76
delhi,2018,1,110006,2636324,37141.39
delhi,2018,1,110011,490950,7546.72
delhi,2018,1,110092,195216,3334.14
delhi,2018,1,110059,162674,2678.29
delhi,2018,1,110044,136670,2003.95
delhi,2018,1,110086,108360,1435.66
delhi,2018,1,110084,105336,1398.8
delhi,2018,1,110096,105018,1618.37
delhi,2018,1,110085,93946,1740.21
delhi,2018,1,110043,93278,1448.08
delhi,2018,2,110006,3069733,52375.95
delhi,2018,2,110011,579110,11091.72
delhi,2018,2,110092,271265,5087.32
delhi,2018,2,110059,222069,4429.4
delhi,2018,2,110044,175649,3075.57
delhi,2018,2,110086,154443,2470.03
delhi,2018,2,110096,148029,2525.62
delhi,2018,2,110085,145585,3176.09
delhi,2018,2,110084,145583,2307.76
delhi,2018,2,110009,133952,2264.38
delhi,2018,3,110006,7198882,90294.99
delhi,2018,3,110011,812288,14135.28
delhi,2018,3,110092,501827,7499.89
delhi,2018,3,110059,361774,6464.62
delhi,2018,3,110085,306100,5129.69
delhi,2018,3,110009,302774,3379.74
delhi,2018,3,110096,290687,3788.09
delhi,2018,3,110044,272986,4595.75
delhi,2018,3,110017,258015,3525.74
delhi,2018,3,110086,245945,3583.04
delhi,2018,4,110006,7532374,116055.69
delhi,2018,4,110011,1004469,18311.13
delhi,2018,4,110092,914584,11105.01
delhi,2018,4,110085,740562,7427.24
delhi,2018,4,110096,736161,6128.95
delhi,2018,4,110059,719812,9868.88
delhi,2018,4,110009,564839,4933.31
delhi,2018,4,110044,534021,7055.41
delhi,2018,4,110086,483356,5594.44
delhi,2018,4,110084,444895,4983.15
delhi,2019,1,110006,10251048,132019.6
delhi,2019,1,110011,6689740,96328.05
delhi,2019,1,110092,1338865,14915.47
delhi,2019,1,110096,1147179,9424.11
delhi,2019,1,110059,1102256,13536.5
delhi,2019,1,110044,911319,9920.3
delhi,2019,1,110085,897857,10040.49
delhi,2019,1,110009,784279,6671.33
delhi,2019,1,110086,716724,7933.61
delhi,2019,1,110084,665598,6722.68
delhi,2019,2,110011,20001452,313663.27
delhi,2019,2,110006,5952051,92129.98
delhi,2019,2,110092,1447420,16992.42
delhi,2019,2,110059,1253433,16447.75
delhi,2019,2,110096,1135062,10828.85
delhi,2019,2,110009,898421,7979.47
delhi,2019,2,110085,880534,10781.88
delhi,2019,2,110044,854696,10479.82
delhi,2019,2,110084,761728,7878.72
delhi,2019,2,110086,743531,9492.63
delhi,2019,3,110011,20159577,369689.48
delhi,2019,3,110006,6299017,109126.28
delhi,2019,3,110092,2006597,22589.24
delhi,2019,3,110059,1788522,22531.63
delhi,2019,3,110096,1488979,14274.78
delhi,2019,3,110009,1268184,10941.1
delhi,2019,3,110044,1189402,13947.82
delhi,2019,3,110085,1143433,14735.1
delhi,2019,3,110084,1090367,10887.12
delhi,2019,3,110086,1020400,13000.31
delhi,2019,4,110011,22861243,448270.58
delhi,2019,4,110006,8368797,150845.59
delhi,2019,4,110092,2272569,27021.37
delhi,2019,4,110059,1984491,27419.33
delhi,2019,4,110001,1849024,31915.82
delhi,2019,4,110096,1674228,17685.12
delhi,2019,4,110009,1382755,12067.1
delhi,2019,4,110044,1326108,17727.64
delhi,2019,4,110084,1232175,12642.37
delhi,2019,4,110085,1210245,17508.0
delhi,2020,1,110006,19881142,348037.07
delhi,2020,1,110001,13167147,277164.27
delhi,2020,1,110092,2246745,28231.69
delhi,2020,1,110059,2017770,29590.95
delhi,2020,1,110096,1688246,18715.85
delhi,2020,1,110044,1390523,19228.75
delhi,2020,1,110009,1380723,12742.45
delhi,2020,1,110084,1309355,13896.01
delhi,2020,1,110086,1195886,18539.77
delhi,2020,1,110085,1143958,18651.66
delhi,2020,2,110006,14401400,260064.5
delhi,2020,2,110001,9780539,213700.04
delhi,2020,2,110059,2139941,31068.72
delhi,2020,2,110092,1562004,21828.8
delhi,2020,2,110096,1551398,16505.62
delhi,2020,2,110044,1481070,18684.45
delhi,2020,2,110086,1425918,19458.06
delhi,2020,2,110084,1182392,13416.77
delhi,2020,2,110043,1097029,16792.48
delhi,2020,2,110042,1024179,14890.24
delhi,2020,3,110006,27731187,537684.76
delhi,2020,3,110001,11598940,253614.03
delhi,2020,3,110059,2674239,44176.66
delhi,2020,3,110092,2031141,31826.12
delhi,2020,3,110096,1923493,23184.43
delhi,2020,3,110044,1896683,26851.81
delhi,2020,3,110086,1744045,29691.94
delhi,2020,3,110085,1483956,27360.98
delhi,2020,3,110043,1396108,24343.07
delhi,2020,3,110084,1373338,19489.42
delhi,2020,4,110006,24969702,488316.47
delhi,2020,4,110001,11221269,236839.13
delhi,2020,4,110059,3799438,63295.66
delhi,2020,4,110092,3221230,48996.18
delhi,2020,4,110096,2718700,34383.45
delhi,2020,4,110044,2649861,39138.18
delhi,2020,4,110086,2341470,42234.25
delhi,2020,4,110085,2068385,38434.62
delhi,2020,4,110084,2050059,28652.35
delhi,2020,4,110043,1917099,34809.93
delhi,2021,1,110006,46104924,766839.04
delhi,2021,1,110001,22666307,393236.13
delhi,2021,1,110059,3737331,63482.64
delhi,2021,1,110092,3556986,52570.51
delhi,2021,1,110096,2839758,36125.04
delhi,2021,1,110044,2645743,39384.69
delhi,2021,1,110086,2287534,42404.12
delhi,2021,1,110084,2162372,29854.92
delhi,2021,1,110025,2149774,29209.17
delhi,2021,1,110085,2084799,39803.13
delhi,2021,2,110006,54888173,888493.07
delhi,2021,2,110001,27812030,470855.93
delhi,2021,2,110059,4052872,68289.38
delhi,2021,2,110092,3163351,48667.95
delhi,2021,2,110044,2832954,41168.39
delhi,2021,2,110096,2782115,35797.28
delhi,2021,2,110086,2638400,46001.18
delhi,2021,2,110084,2220724,31061.04
delhi,2021,2,110043,2144919,38312.89
delhi,2021,2,110094,2055104,40684.27
delhi,2021,3,110006,77515502,1175117.9
delhi,2021,3,110001,37098256,587722.92
delhi,2021,3,110059,5085859,86041.19
delhi,2021,3,110092,4717758,69863.99
delhi,2021,3,110044,3751590,53831.38
delhi,2021,3,110096,3708201,47159.48
delhi,2021,3,110086,3291024,59099.27
delhi,2021,3,110025,2992099,40835.52
delhi,2021,3,110084,2951800,40930.5
delhi,2021,3,110085,2936940,55226.53
delhi,2021,4,110006,96850347,1520211.16
delhi,2021,4,110001,45632512,750820.85
delhi,2021,4,110059,5943757,105182.42
delhi,2021,4,110092,5571112,84993.18
delhi,2021,4,110044,4462678,66964.44
delhi,2021,4,110096,4227391,59492.57
delhi,2021,4,110025,3961746,55517.9
delhi,2021,4,110086,3930362,73739.56
delhi,2021,4,110084,3455659,50037.63
delhi,2021,4,110085,3441469,66684.2
delhi,2022,1,110006,112708284,1708545.5
delhi,2022,1,110001,53611907,853661.27
delhi,2022,1,110059,6517564,112974.3
delhi,2022,1,110092,5941201,90092.47
delhi,2022,1,110044,4830269,72197.03
delhi,2022,1,110096,4584596,64785.72
delhi,2022,1,110025,4301886,59484.9
delhi,2022,1,110086,4286737,80208.09
delhi,2022,1,110084,3775690,54582.47
delhi,2022,1,110041,3769917,73625.19
delhi,2022,2,110006,139136098,2002698.18
delhi,2022,2,110001,66110858,996963.34
delhi,2022,2,110059,7911848,132297.22
delhi,2022,2,110092,7653561,107182.19
delhi,2022,2,110044,5867922,82717.28
delhi,2022,2,110096,5775974,74924.71
delhi,2022,2,110025,5619553,72303.03
delhi,2022,2,110086,5076095,92665.0
delhi,2022,2,110084,4608613,63381.84
delhi,2022,2,110085,4554877,83792.82
delhi,2022,3,110006,222465526,2941328.33
delhi,2022,3,110001,28526787,376161.95
delhi,2022,3,110011,8581845,118652.81
delhi,2022,3,110059,7992943,130364.42
delhi,2022,3,110092,7839965,107019.75
delhi,2022,3,110091,7698720,106278.0
delhi,2022,3,110041,6489117,114380.43
delhi,2022,3,110044,6061206,82846.5
delhi,2022,3,110096,5849855,74060.66
delhi,2022,3,110025,5742673,71798.25
delhi,2022,4,110006,258183697,3494871.95
delhi,2022,4,110001,20480539,265842.39
delhi,2022,4,110091,9548765,134338.5
delhi,2022,4,110059,8586883,140369.23
delhi,2022,4,110092,8283981,114023.07
delhi,2022,4,110025,6561517,79292.18
delhi,2022,4,110044,6470704,88947.91
delhi,2022,4,110041,6313451,115288.07
delhi,2022,4,110096,6216504,81860.01
delhi,2022,4,110086,5461785,98543.3
delhi,2023,1,110059,14401748,224694.53
delhi,2023,1,110092,14066406,182659.72
delhi,2023,1,110025,11320430,131582.83
delhi,2023,1,110044,11009675,144586.19
delhi,2023,1,110006,10985747,224168.65
delhi,2023,1,110096,10603510,132179.51
delhi,2023,1,110086,9499345,161555.89
delhi,2023,1,110041,8939160,155342.41
delhi,2023,1,110037,8885682,101848.33
delhi,2023,1,110084,8754761,113664.59
delhi,2023,2,110059,17063374,247524.83
delhi,2023,2,110092,16923742,202567.43
delhi,2023,2,110025,12954684,143238.98
delhi,2023,2,110044,12873616,157329.97
delhi,2023,2,110006,12656392,226290.46
delhi,2023,2,110096,12533110,142379.4
delhi,2023,2,110086,10946572,174487.48
delhi,2023,2,110041,10623356,168974.24
delhi,2023,2,110037,10560752,113743.05
delhi,2023,2,110084,10468147,125776.13
delhi,2023,3,110059,19800398,271316.15
delhi,2023,3,110092,18923715,216514.31
delhi,2023,3,110044,14655455,167602.08
delhi,2023,3,110025,14312398,149686.78
delhi,2023,3,110096,14237812,152131.7
delhi,2023,3,110006,13726809,235322.38
delhi,2023,3,110086,12369075,186819.0
delhi,2023,3,110041,12259607,182260.97
delhi,2023,3,110037,11997697,120871.6
delhi,2023,3,110084,11817320,134986.71
delhi,2023,4,110059,21523382,296682.24
delhi,2023,4,110092,20137718,234379.85
delhi,2023,4,110006,18633644,321340.26
delhi,2023,4,110044,16178703,188608.67
delhi,2023,4,110025,16070175,168222.85
delhi,2023,4,110096,15205954,170551.6
delhi,2023,4,110086,13539030,208611.42
delhi,2023,4,110053,13467866,250940.72
delhi,2023,4,110041,13458704,205877.93
delhi,2023,4,110037,13170706,143528.31
delhi,2024,1,110059,23206594,306287.17
delhi,2024,1,110092,21868539,243929.1
delhi,2024,1,110006,19778301,320593.63
delhi,2024,1,110044,18008615,198070.98
delhi,2024,1,110025,17574332,180387.92
delhi,2024,1,110096,16698015,180986.98
delhi,2024,1,110041,15037276,218264.71
delhi,2024,1,110086,14956119,219606.57
delhi,2024,1,110037,14738074,169500.66
delhi,2024,1,110053,14665749,248494.56
delhi,2024,2,110059,28360917,340148.56
delhi,2024,2,110092,27239780,271166.9
delhi,2024,2,110006,21766967,306149.56
delhi,2024,2,110044,21614581,216574.19
delhi,2024,2,110096,20450772,195885.44
delhi,2024,2,110025,19868656,188413.9
delhi,2024,2,110041,18078029,238557.92
delhi,2024,2,110086,17980318,240274.6
delhi,2024,2,110037,17360693,186180.81
delhi,2024,2,110084,16964145,173552.69
goa,2018,1,403401,9837,175.68
goa,2018,1,403722,9744,113.23
goa,2018,1,403001,9291,250.98
goa,2018,1,403516,8665,209.55
goa,2018,1,403601,7816,152.53
goa,2018,1,403802,5727,156.22
goa,2018,1,403507,5612,113.27
goa,2018,1,403521,5338,96.88
goa,2018,1,403005,4803,79.97
goa,2018,1,403804,4750,65.91
goa,2018,2,403001,14264,423.06
goa,2018,2,403722,14234,213.12
goa,2018,2,403401,12720,240.34
goa,2018,2,403601,12610,256.17
goa,2018,2,403516,11029,311.98
